"id","numero_serie","tension_r","corriente_r","potencia_a_r","potencia_r_r","tension_s","corriente_s","potencia_a_s","potencia_r_s","tension_t","corriente_t","potencia_a_t","potencia_r_t","temporal_placa","temporal_server","update"
5255,"28562F612CC4","229.5013123000","13.3053770100","352.7333374000","2997.4187010000","228.9818573000","25.6319522900","1698.5118410000","5597.1176760000","230.7913361000","29.3268795000","6334.7636720000","2315.3957520000","2025-12-30 00:50:01-03","2025-12-30 00:50:01-03",NULL
5258,"28562F612CC4","231.6093292000","0.3644277450","25.2282638500","-5.8255176540","231.5531311000","0.4272856410","48.5363197300","-23.2139473000","233.6195221000","0.5340871810","27.8560295100","-43.7443695100","2025-12-30 00:51:31-03","2025-12-30 00:51:32-03",NULL
5256,"28562F612CC4","229.0160980000","13.2877283100","343.6574707000","2987.0258790000","228.7774353000","25.5120658900","1725.0930180000","5554.1611330000","230.1836395000","29.1703281400","6278.6313480000","2309.2519530000","2025-12-30 00:50:31-03","2025-12-30 00:50:31-03",NULL
5257,"28562F612CC4","228.2068329000","17.1127719900","2000.9466550000","3320.8659670000","228.3224792000","33.8597564700","5426.0517580000","5485.2700200000","229.6710358000","36.4094543500","8285.7900390000","-936.8076782000","2025-12-30 00:51:01-03","2025-12-30 00:51:01-03",NULL
5259,"28562F612CC4","232.0177765000","0.3968038560","26.0089740800","-5.5696806910","231.9044495000","0.4053876100","48.7301940900","-22.5792865800","233.3964081000","0.5764454010","29.3574276000","-43.6908645600","2025-12-30 00:52:02-03","2025-12-30 00:52:02-03",NULL
5260,"28562F612CC4","232.3303528000","0.3930591340","25.6961383800","-5.3795642850","232.3509827000","0.4091492300","48.7781524700","-22.8916873900","234.2232056000","0.5700975660","28.7356643700","-43.3363761900","2025-12-30 00:52:32-03","2025-12-30 00:52:32-03","2025-12-30 00:53:03-03"
5261,"28562F612CC4","234.0214233000","0.4003929500","25.8919239000","-5.4791598320","233.4767456000","0.4059283730","48.5369377100","-22.8369827300","235.6422729000","0.5807532670","28.8466796900","-43.9304008500","2025-12-30 00:53:33-03","2025-12-30 00:53:33-03",NULL
5262,"28562F612CC4","232.7996674000","0.0013806310","0.0275281780","0.0632297550","232.3264008000","0.0020442630","0.0503615510","-0.1316892800","234.3879089000","0.0217973520","1.0075024370","-2.6790120600","2025-12-30 00:54:03-03","2025-12-30 00:54:03-03",NULL
5263,"28562F612CC4","231.9691925000","0.0014372020","0.0830606670","-0.0070918740","231.3472137000","0.0022688350","-0.0602127800","-0.1320091040","233.3466949000","0.0239756370","0.9349975590","-2.8574578760","2025-12-30 00:54:31-03","2025-12-30 00:54:31-03","2025-12-30 00:55:02-03"
5264,"28562F612CC4","229.0040283000","0.0014043830","0.0184455120","0.0129050710","228.2070160000","0.0019742680","-0.0441543350","-0.0949180500","230.1557770000","0.0238115750","0.8243101840","-2.6902918820","2025-12-30 00:55:31-03","2025-12-30 00:55:32-03","2025-12-30 00:56:02-03"
5265,"28562F612CC4","230.5998840000","0.0015103860","0.0543368610","0.0587819930","229.5754547000","0.0019192160","-0.0329905000","-0.1345949470","231.8945465000","0.0243227760","0.8789261580","-2.7809915540","2025-12-30 00:56:32-03","2025-12-30 00:56:32-03",NULL
5266,"28562F612CC4","229.6427460000","0.0012834890","0.0148605510","0.0000597650","227.9462891000","0.0017184310","-0.0594453770","-0.0413611790","230.4340515000","0.0271753450","0.7598450180","-2.7526521680","2025-12-30 00:57:02-03","2025-12-30 00:57:03-03",NULL
5267,"28562F612CC4","230.4095612000","0.0013431270","0.0026246510","-0.0129478310","228.4516449000","0.0020563860","0.0250961370","-0.0286950130","231.0170593000","0.0271215720","0.7757270340","-2.7294285300","2025-12-30 00:57:33-03","2025-12-30 00:57:33-03","2025-12-30 00:58:31-03"
5268,"28562F612CC4","231.8899536000","0.0014845900","0.0660762790","0.0714260190","230.2704620000","0.0020197040","-0.0131307150","-0.1316550230","233.0522766000","0.0274419800","0.8092250230","-2.7465217110","2025-12-30 00:59:01-03","2025-12-30 00:59:01-03","2025-12-30 00:59:31-03"
5269,"28562F612CC4","232.3201599000","0.0016014150","0.0264382230","0.0805101620","230.9406281000","0.0022444180","0.0191423330","-0.1621119230","232.8623962000","0.0273068860","0.7649688120","-2.7647595410","2025-12-30 01:00:02-03","2025-12-30 01:00:02-03","2025-12-30 01:00:32-03"
5270,"28562F612CC4","233.1417542000","0.0015132640","-0.0021073750","0.0196615660","231.4022064000","0.0017449060","0.0216612070","-0.1087155640","233.5707397000","0.0269551300","0.6738706230","-2.7885336880","2025-12-30 01:01:02-03","2025-12-30 01:01:02-03",NULL
5271,"28562F612CC4","234.2950134000","0.0018329460","0.0211818960","0.0220099200","232.7516632000","0.0020891130","-0.0079288850","-0.1220130180","234.7168121000","0.0288730820","0.5394805670","-2.6756393910","2025-12-30 02:22:03-03","2025-12-30 04:42:04-03",NULL
5282,"28562F612CC4","232.7705231000","0.0020270080","0.1420704130","0.0485189300","231.5875549000","0.0016342060","0.0238846130","-0.0752996730","233.9234924000","0.0264331270","0.7745369080","-2.7647879120","2025-12-30 04:50:32-03","2025-12-30 04:50:33-03","2025-12-30 04:52:01-03"
5272,"28562F612CC4","234.3283386000","0.0018727120","0.0230479500","-0.0464275700","232.1642761000","0.0018136090","-0.0992781300","-0.0215463580","234.4715576000","0.0267809830","0.5460181830","-2.6267671590","2025-12-30 02:22:33-03","2025-12-30 04:42:04-03","2025-12-30 04:42:05-03"
5273,"28562F612CC4","232.6287079000","0.0016358820","-0.0027690640","0.0493277130","230.2245178000","0.0018082540","-0.0014046200","-0.0569585490","233.3834839000","0.0275976620","0.6375555400","-2.7900967600","2025-12-30 02:24:04-03","2025-12-30 04:42:05-03",NULL
5283,"28562F612CC4","232.1630707000","0.0025472550","0.1056656990","0.0357681480","231.7030029000","0.0020359000","-0.0083536350","-0.1033422280","233.8777008000","0.0266623330","0.6742644310","-2.8022711280","2025-12-30 04:52:31-03","2025-12-30 04:52:32-03","2025-12-30 04:54:03-03"
5274,"28562F612CC4","231.9476471000","0.0024222260","0.1042221710","-0.0159749440","229.8051605000","0.0020623140","0.0084560510","-0.0967857320","232.4514008000","0.0279532540","0.6182913180","-2.6732194420","2025-12-30 02:24:34-03","2025-12-30 04:42:05-03","2025-12-30 04:43:02-03"
5275,"28562F612CC4","232.9441833000","0.0022234240","0.0930112150","0.0695554320","230.6900177000","0.0020536270","-0.0513134340","-0.0492225180","233.5562897000","0.0269362590","0.6458157300","-2.6405348780","2025-12-30 04:43:32-03","2025-12-30 04:43:33-03","2025-12-30 04:44:03-03"
5276,"28562F612CC4","232.6165924000","0.0019358910","0.1267659810","-0.0345070180","231.4313812000","0.0021740540","-0.0392913590","-0.1311125010","233.6448517000","0.0274091270","0.6007714270","-2.7639441490","2025-12-30 04:44:32-03","2025-12-30 04:44:33-03","2025-12-30 04:45:03-03"
5277,"28562F612CC4","232.7042389000","0.0019873490","0.1019588780","0.0309702620","231.9314117000","0.0019431650","0.0440872500","-0.0998997170","233.8811340000","0.0276068370","0.6097160580","-2.7074763770","2025-12-30 04:45:33-03","2025-12-30 04:45:33-03",NULL
5278,"28562F612CC4","229.7942505000","0.0019497090","0.1310292480","0.0624538250","229.2438507000","0.0018273000","0.0279983650","-0.1279638710","231.5062866000","0.0277142560","0.6913321020","-2.7699692250","2025-12-30 04:46:03-03","2025-12-30 04:46:04-03",NULL
5279,"28562F612CC4","231.2682800000","0.0017687280","0.0747165900","0.0515282450","230.6957397000","0.0021321980","0.0204784780","-0.1693021210","232.7783203000","0.0276622250","0.6308244470","-2.7115764620","2025-12-30 04:46:31-03","2025-12-30 04:46:31-03","2025-12-30 04:47:02-03"
5280,"28562F612CC4","231.8171082000","0.0019248100","0.0569120380","0.0661671460","230.8651428000","0.0020135410","0.1243230630","-0.0410142990","233.5117798000","0.0274619980","0.6054381130","-2.6992094520","2025-12-30 04:47:31-03","2025-12-30 04:47:32-03","2025-12-30 04:48:02-03"
5284,"28562F612CC4","232.8050232000","0.0021830910","0.1279964890","0.1049152760","232.2049103000","0.0020149300","0.0245077030","-0.1878107490","233.8842773000","0.0262285770","0.6778967980","-2.7559850220","2025-12-30 04:54:32-03","2025-12-30 04:54:33-03",NULL
5285,"28562F612CC4","232.3129730000","0.0017235790","0.0055109800","0.0560811310","230.8779144000","0.0021107780","0.0694444480","-0.1589822770","233.6316833000","0.0266112520","0.7952507730","-2.7046508790","2025-12-30 04:55:02-03","2025-12-30 04:55:03-03",NULL
5281,"28562F612CC4","232.2056274000","0.0018051310","0.0658967350","0.1112820360","231.6194000000","0.0016738220","0.0466782750","-0.1461607960","233.8074646000","0.0269129410","0.7028408650","-2.7121686940","2025-12-30 04:48:31-03","2025-12-30 04:48:32-03","2025-12-30 04:50:03-03"
5286,"28562F612CC4","232.2550049000","0.0017056300","0.0967873480","0.0999307480","231.8368073000","0.0018907980","-0.0679748430","-0.0512623120","233.3827057000","0.0269009360","0.6795529130","-2.8320689200","2025-12-30 04:55:33-03","2025-12-30 04:55:33-03",NULL
5287,"28562F612CC4","230.8580322000","0.0017755050","0.0725860070","0.0897145200","230.4588013000","0.0019382760","-0.0750500340","-0.0655448060","231.8840790000","0.0257454420","0.7448710800","-2.6651501660","2025-12-30 04:56:03-03","2025-12-30 04:56:04-03",NULL
5288,"28562F612CC4","230.6895447000","0.0017675800","0.0819254590","0.0467016810","230.5661316000","0.0018751240","0.0282740560","-0.1405161020","232.8249359000","0.0251365380","0.8172590140","-2.7190804480","2025-12-30 04:56:31-03","2025-12-30 04:56:32-03","2025-12-30 04:58:02-03"
5289,"28562F612CC4","231.5071106000","0.0018331130","0.0614273320","0.0283170290","231.3134460000","0.0013808100","0.0288952830","-0.0797741710","232.7884064000","0.0248432870","0.7330912950","-2.6785800460","2025-12-30 04:58:32-03","2025-12-30 04:58:33-03","2025-12-30 04:59:03-03"
5290,"28562F612CC4","230.8452148000","0.0020766040","0.0764073210","0.0641630290","230.4350128000","0.0019802960","0.0409278010","-0.1586539890","232.3520203000","0.0253715920","0.8137297630","-2.7649459840","2025-12-30 04:59:32-03","2025-12-30 04:59:33-03","2025-12-30 05:01:02-03"
5291,"28562F612CC4","229.2247162000","0.0017480390","0.0516524840","0.0200170430","228.7457275000","0.0019023770","-0.0132804910","-0.0913645100","230.5335999000","0.0233427270","0.7162578110","-2.7138404850","2025-12-30 05:01:31-03","2025-12-30 05:01:32-03","2025-12-30 05:02:02-03"
5419,"28562F612CC4","229.7759552000","0.0013686670","0.0473069140","0.0152531780","229.4721069000","0.0019902330","-0.0265231410","-0.1646042170","231.2072754000","0.0224078220","0.7271653410","-2.7532632350","2025-12-30 05:02:32-03","2025-12-30 05:02:33-03",NULL
5421,"28562F612CC4","228.3557587000","0.0020037710","0.1720054000","0.0128526990","228.0377502000","0.0022717670","0.0301098620","-0.0349879080","229.7472992000","0.0229748410","0.8579582570","-2.7702205180","2025-12-30 05:03:02-03","2025-12-30 05:03:03-03","2025-12-30 05:03:33-03"
5424,"28562F612CC4","227.6091461000","0.0015724010","0.1221561660","0.0097363000","227.4589996000","0.0020930530","0.0300856340","-0.0708817090","229.1883698000","0.0226532000","0.6817150710","-2.7423064710","2025-12-30 05:04:03-03","2025-12-30 05:04:04-03","2025-12-30 05:04:34-03"
5426,"28562F612CC4","228.3689423000","0.0016661360","0.0423290280","-0.0811886190","228.2819366000","0.0019207890","0.0033998280","-0.1098446400","229.9191742000","0.0230800680","0.5711242560","-2.7627537250","2025-12-30 05:05:01-03","2025-12-30 05:05:02-03",NULL
5428,"28562F612CC4","227.7944946000","0.0019222060","0.0455075760","0.0418014710","227.5980225000","0.0018694370","-0.0081962770","-0.1224503960","229.3540802000","0.0239630160","0.8421659470","-2.7576165200","2025-12-30 05:05:31-03","2025-12-30 05:05:32-03","2025-12-30 05:08:03-03"
5435,"28562F612CC4","226.9313049000","0.0016918700","0.1311422290","0.0055331750","226.7546844000","0.0017071500","-0.0235060640","-0.0450810420","228.3239288000","0.0234601050","0.7965055110","-2.7346425060","2025-12-30 05:08:33-03","2025-12-30 05:08:34-03","2025-12-30 05:09:32-03"
5438,"28562F612CC4","227.1083221000","0.0016847710","0.0555402670","-0.0267777260","227.3218231000","0.0018503870","-0.0093819800","-0.1050332640","229.1788330000","0.0226913370","0.6901683210","-2.7290928360","2025-12-30 05:10:01-03","2025-12-30 05:10:02-03",NULL
5441,"28562F612CC4","228.1604004000","0.0014933080","0.0869096000","-0.0228019920","228.4539948000","0.0020603760","-0.1087817550","-0.1437555700","229.8049164000","0.0240400470","0.6719824670","-2.7844097610","2025-12-30 05:10:32-03","2025-12-30 05:10:32-03",NULL
5473,"28562F612CC4","225.7770386000","0.0017135400","0.1193938260","-0.0167774540","225.9976349000","0.0021285340","-0.0158908530","-0.1196280050","227.6633606000","0.0239170400","0.7101812360","-2.7956900600","2025-12-30 05:21:03-03","2025-12-30 05:21:04-03","2025-12-30 05:21:31-03"
5443,"28562F612CC4","227.5266418000","0.0014097970","0.0486826750","0.0778723430","227.6610870000","0.0022706610","-0.0799110230","-0.1192216870","229.5730743000","0.0242795500","0.6638058420","-2.7545425890","2025-12-30 05:11:02-03","2025-12-30 05:11:03-03","2025-12-30 05:12:34-03"
5448,"28562F612CC4","227.3672791000","0.0014648980","0.0856134370","-0.0092389570","227.3996277000","0.0019053760","-0.0186813790","-0.1403925270","228.8396606000","0.0232151470","0.6939236520","-2.7231225970","2025-12-30 05:13:03-03","2025-12-30 05:13:04-03","2025-12-30 05:13:32-03"
5450,"28562F612CC4","226.3860626000","0.0016729410","0.0026763510","0.0525642190","226.4672699000","0.0018962610","-0.0096271760","-0.0479890480","228.4366150000","0.0243521090","0.7036406400","-2.7082195280","2025-12-30 05:14:01-03","2025-12-30 05:14:02-03",NULL
5475,"28562F612CC4","226.4075012000","0.0018736180","0.0443895050","0.0335235370","226.4041595000","0.0021163080","-0.0119613210","-0.1749199930","228.5187073000","0.0232669900","0.7326510550","-2.8295512200","2025-12-30 05:22:01-03","2025-12-30 05:22:02-03",NULL
5452,"28562F612CC4","225.8623505000","0.0018347310","0.0728033410","-0.0004637950","226.0984344000","0.0019872300","-0.1008690300","-0.1098301260","227.5553436000","0.0227994960","0.6574177150","-2.7605981830","2025-12-30 05:14:31-03","2025-12-30 05:14:32-03","2025-12-30 05:16:34-03"
5459,"28562F612CC4","225.2173767000","0.0016291940","0.0550623720","0.0202718150","225.6519318000","0.0020123350","-0.0903202520","-0.0344494840","227.3891602000","0.0211858790","0.8492835760","-2.6479856970","2025-12-30 05:17:03-03","2025-12-30 05:17:04-03","2025-12-30 05:17:32-03"
5461,"28562F612CC4","224.8897247000","0.0015651970","0.1083364490","0.0738474210","225.2542419000","0.0016104850","-0.0377829260","0.0123390230","226.7114258000","0.0218430910","0.8175193670","-2.7180037500","2025-12-30 05:18:01-03","2025-12-30 05:18:02-03",NULL
5463,"28562F612CC4","225.5602264000","0.0014470600","0.0644732120","0.0749095450","225.4138794000","0.0020067400","-0.0600656380","-0.1422239240","227.3089142000","0.0218027870","0.6669209600","-2.7078127860","2025-12-30 05:18:31-03","2025-12-30 05:18:32-03","2025-12-30 05:19:02-03"
5466,"28562F612CC4","224.6586151000","0.0018913270","0.0110169700","0.0276589690","224.6781616000","0.0016827480","0.0050739200","-0.1105858530","226.2873840000","0.0219276160","0.7871033550","-2.7187843320","2025-12-30 05:19:32-03","2025-12-30 05:19:33-03",NULL
5468,"28562F612CC4","225.5149231000","0.0017332970","0.0376328900","0.0405412730","225.7665558000","0.0018468540","-0.0249486530","-0.1054499970","227.7038574000","0.0240370630","0.6117699150","-2.8093850610","2025-12-30 05:20:02-03","2025-12-30 05:20:03-03",NULL
5471,"28562F612CC4","225.1439362000","0.0015991680","0.0422857780","0.0564430240","225.3797607000","0.0016790620","0.0203979980","-0.1190061940","227.0314789000","0.0258399060","0.5977577570","-2.7899849410","2025-12-30 05:20:33-03","2025-12-30 05:20:33-03",NULL
5477,"28562F612CC4","225.7222443000","0.0014822940","0.0049842580","-0.0133571480","226.1280365000","0.0021988720","0.0052187560","-0.0494798380","228.1363525000","0.0253524610","0.6099889870","-2.7936546800","2025-12-30 05:22:31-03","2025-12-30 05:22:32-03",NULL
