"id","numero_serie","tension_r","corriente_r","potencia_a_r","potencia_r_r","tension_s","corriente_s","potencia_a_s","potencia_r_s","tension_t","corriente_t","potencia_a_t","potencia_r_t","temporal_placa","temporal_server","update"
5389,"28562F60A8D8","226.6042633000","21.9392776500","3280.8295900000","3729.5354000000","226.9280853000","22.6761283900","3310.8178710000","3930.4340820000","229.2602234000","23.0151844000","3528.8593750000","3915.8635250000","2025-12-30 00:39:40-03","2025-12-30 05:02:13-03",NULL
5390,"28562F60A8D8","226.3803406000","21.8048858600","3274.0466310000","3688.1513670000","226.9464569000","22.5044975300","3323.0556640000","3868.8476560000","229.1067047000","22.7422771500","3503.4406740000","3849.4321290000","2025-12-30 00:40:03-03","2025-12-30 05:02:13-03",NULL
5391,"28562F60A8D8","226.7695923000","16.6026763900","1011.1212160000","3619.0415040000","226.8736877000","17.5568542500","1056.0601810000","3828.9814450000","229.2546997000","17.3410663600","1224.2244870000","3773.8283690000","2025-12-30 00:40:33-03","2025-12-30 05:02:13-03",NULL
5392,"28562F60A8D8","226.4672546000","21.4935569800","3169.9169920000","3687.3129880000","226.5894012000","22.0767231000","3186.7377930000","3844.8701170000","228.3883057000","22.3287277200","3356.6042480000","3831.2248540000","2025-12-30 00:41:01-03","2025-12-30 05:02:14-03",NULL
5393,"28562F60A8D8","226.9623566000","16.3703537000","573.8259888000","3662.1560060000","227.6641388000","17.4211883500","590.7059937000","3909.4555660000","229.3111115000","17.1477470400","773.7631226000","3847.6142580000","2025-12-30 00:41:31-03","2025-12-30 05:02:14-03",NULL
5394,"28562F60A8D8","227.3747864000","16.4145336200","582.6106567000","3677.6154790000","228.0384216000","17.5526371000","598.7913818000","3945.2443850000","229.5631866000","17.2548046100","800.7142334000","3871.6499020000","2025-12-30 00:42:02-03","2025-12-30 05:02:14-03",NULL
5395,"28562F60A8D8","227.0417786000","17.1651802100","1347.4315190000","3650.4023440000","227.8432159000","18.0269374800","1376.3364260000","3859.8884280000","229.5890961000","17.9573993700","1534.2910160000","3820.4580080000","2025-12-30 00:42:40-03","2025-12-30 05:02:14-03",NULL
5396,"28562F60A8D8","227.6921234000","16.3080043800","558.1035767000","3662.6589360000","227.8568726000","17.5727119400","600.8198853000","3947.1313480000","229.8873291000","17.1279449500","818.2101440000","3844.3481450000","2025-12-30 00:43:02-03","2025-12-30 05:02:14-03",NULL
5397,"28562F60A8D8","227.3520966000","16.3015480000","571.3923950000","3653.6997070000","228.1708527000","17.4851913500","595.2991333000","3933.5302730000","229.6285095000","17.1253776600","804.6743774000","3842.2324220000","2025-12-30 00:43:33-03","2025-12-30 05:02:15-03",NULL
5398,"28562F60A8D8","227.8495331000","16.5179157300","573.2232056000","3711.7304690000","228.9234924000","17.6613235500","617.3289185000","3984.3471680000","230.2714233000","17.2578868900","804.7580566000","3884.5627440000","2025-12-30 00:44:01-03","2025-12-30 05:02:15-03",NULL
5399,"28562F60A8D8","228.3050690000","16.5601329800","573.9870605000","3730.3376460000","229.0525818000","17.8066539800","600.3833008000","4024.8874510000","230.5390015000","17.4234981500","827.0714111000","3925.1901860000","2025-12-30 00:44:31-03","2025-12-30 05:02:15-03",NULL
5400,"28562F60A8D8","228.3128204000","18.6638679500","2049.4287110000","3730.9541020000","228.8253937000","19.5276756300","2111.9636230000","3929.8789060000","230.7319336000","19.4785003700","2278.5959470000","3868.6711430000","2025-12-30 00:45:14-03","2025-12-30 05:02:15-03",NULL
5401,"28562F60A8D8","228.7770386000","16.7050323500","576.5440674000","3770.8281250000","229.7005157000","17.7744693800","625.5368652000","4024.7583010000","231.2750854000","17.4201412200","802.7728271000","3942.1496580000","2025-12-30 00:45:32-03","2025-12-30 05:02:15-03",NULL
5402,"28562F60A8D8","227.6805420000","21.8662071200","3252.3068850000","3765.4787600000","227.9464722000","22.6462497700","3325.4140630000","3941.3432620000","229.7821503000","22.7192726100","3493.4050290000","3874.3386230000","2025-12-30 00:46:02-03","2025-12-30 05:02:16-03",NULL
5403,"28562F60A8D8","227.7630463000","18.5310611700","1940.9598390000","3742.8559570000","228.6903076000","19.2587928800","2002.2464600000","3914.6352540000","230.3259583000","19.1865100900","2129.6550290000","3866.9440920000","2025-12-30 00:46:32-03","2025-12-30 05:02:16-03",NULL
5404,"28562F60A8D8","227.9848328000","22.5862789200","3145.8754880000","4069.2275390000","228.7943268000","23.7151813500","3343.8005370000","4263.5815430000","229.9409790000","23.2175674400","3437.2744140000","4080.4223630000","2025-12-30 00:47:03-03","2025-12-30 05:02:16-03",NULL
5405,"28562F60A8D8","228.8388519000","16.7726020800","569.0523071000","3788.4243160000","229.6860962000","17.8546314200","635.2558594000","4041.2802730000","230.9734955000","17.3924388900","804.6094360000","3929.7253420000","2025-12-30 00:47:36-03","2025-12-30 05:02:16-03",NULL
5406,"28562F60A8D8","229.0224609000","16.7837009400","570.9355469000","3793.5092770000","229.8701019000","17.9204406700","634.6918335000","4059.7727050000","231.1190186000","17.4499874100","816.7481689000","3943.1445310000","2025-12-30 00:48:01-03","2025-12-30 05:02:16-03",NULL
5407,"28562F60A8D8","228.9682922000","16.8439998600","560.1558838000","3808.2272950000","229.5731201000","17.9926815000","639.9766235000","4070.3713380000","231.1089020000","17.4625740100","818.3826294000","3945.6909180000","2025-12-30 00:48:31-03","2025-12-30 05:02:17-03",NULL
5408,"28562F60A8D8","229.5261841000","16.9195900000","557.3666382000","3835.6467290000","230.1978302000","18.0987815900","649.0514526000","4105.0380860000","231.1816254000","17.4942722300","821.5429077000","3953.6677250000","2025-12-30 00:49:02-03","2025-12-30 05:02:17-03",NULL
5409,"28562F60A8D8","229.3105316000","16.8371257800","563.8865356000","3811.7265630000","230.3596191000","17.9652442900","653.8269043000","4075.8181150000","231.5839386000","17.4289379100","814.8120728000","3946.6372070000","2025-12-30 00:49:34-03","2025-12-30 05:02:17-03",NULL
5410,"28562F60A8D8","230.1677856000","16.9413929000","563.9197388000","3850.4748540000","230.7629089000","18.1408977500","642.3103027000","4125.9868160000","231.8637238000","17.6077518500","831.6926880000","3990.3693850000","2025-12-30 00:50:02-03","2025-12-30 05:02:17-03",NULL
5411,"28562F60A8D8","229.7195892000","16.8822727200","572.3093262000","3828.0446780000","230.2666779000","18.1243553200","632.4530640000","4114.2583010000","231.6321259000","17.6400756800","842.0228271000","3991.5563960000","2025-12-30 00:50:33-03","2025-12-30 05:02:17-03",NULL
5412,"28562F60A8D8","229.3290405000","16.8943805700","568.5223389000","3824.8425290000","230.3394775000","18.0804901100","653.3555908000","4102.6953130000","231.7284393000","17.5449886300","828.4891968000","3974.0017090000","2025-12-30 00:51:05-03","2025-12-30 05:02:18-03",NULL
5413,"28562F60A8D8","231.2994995000","17.2744350400","571.6687012000","3945.7114260000","232.3546600000","18.6478328700","656.2614136000","4271.2558590000","233.7424927000","18.0684890700","866.7665405000","4125.9619140000","2025-12-30 00:51:31-03","2025-12-30 05:02:18-03",NULL
5414,"28562F60A8D8","231.5967102000","17.3410453800","562.5197144000","3967.0368650000","232.3787689000","18.7948703800","658.0809326000","4305.4970700000","233.8689728000","18.1532554600","884.5790405000","4144.3447270000","2025-12-30 00:52:01-03","2025-12-30 05:02:18-03",NULL
5415,"28562F60A8D8","232.0243378000","17.4417991600","575.2678833000","3996.4914550000","232.9904327000","18.8896331800","652.8002930000","4340.3212890000","234.4118347000","18.3307285300","887.3543701000","4196.4208980000","2025-12-30 00:52:32-03","2025-12-30 05:02:18-03",NULL
5416,"28562F60A8D8","232.1589203000","17.3459453600","585.9047241000","3974.4699710000","232.7835999000","18.7345809900","641.0321045000","4301.3647460000","234.0755310000","18.2474460600","881.3848267000","4171.3466800000","2025-12-30 00:53:02-03","2025-12-30 05:02:18-03",NULL
5417,"28562F60A8D8","233.5046844000","17.6717033400","566.5046997000","4077.0710450000","234.4632263000","19.2734088900","668.3929443000","4456.5683590000","235.7415924000","18.5513420100","924.0679932000","4266.0092770000","2025-12-30 00:53:32-03","2025-12-30 05:02:19-03",NULL
5418,"28562F60A8D8","228.9553986000","0.6857705120","71.1625366200","120.2522812000","230.1579895000","0.6687169670","132.1188507000","28.8285388900","231.0482483000","0.1523057970","23.1135902400","23.9497337300","2025-12-30 00:54:32-03","2025-12-30 05:02:19-03",NULL
5420,"28562F60A8D8","229.5199890000","0.6848943230","71.1883850100","120.1886292000","230.4606934000","0.6665488480","131.5055847000","29.0968055700","231.7737274000","0.1550633010","23.4086113000","24.5930404700","2025-12-30 00:55:02-03","2025-12-30 05:02:35-03",NULL
5431,"28562F60A8D8","227.4965057000","0.6775192620","71.7617263800","115.2108536000","228.4018555000","0.6573677660","127.5886307000","25.1963348400","229.9470520000","0.1520265940","22.9625282300","23.8013725300","2025-12-30 05:07:02-03","2025-12-30 05:07:02-03",NULL
5422,"28562F60A8D8","228.0636292000","0.6754799490","70.9061660800","117.0769196000","229.1248932000","0.6577726010","129.4042511000","27.0514087700","230.2822113000","0.1506551950","23.0408287000","23.5094738000","2025-12-30 00:55:32-03","2025-12-30 05:03:05-03","2025-12-30 05:03:33-03"
5423,"28562F60A8D8","227.5040283000","0.6741902830","70.8779068000","115.8169861000","228.4900055000","0.6558790210","128.0723724000","26.3054790500","229.7939453000","0.1513000280","22.9574947400","23.5427284200","2025-12-30 05:04:03-03","2025-12-30 05:04:03-03","2025-12-30 05:04:33-03"
5425,"28562F60A8D8","228.3901825000","0.6761759520","70.7491149900","117.3049622000","229.3086548000","0.6581856010","129.0918427000","27.3824615500","230.3982086000","0.1522285040","23.0691890700","23.7513656600","2025-12-30 05:05:01-03","2025-12-30 05:05:01-03",NULL
5427,"28562F60A8D8","227.7895813000","0.6737766270","71.1598739600","115.4208069000","228.6483459000","0.6549020410","127.6091919000","26.0200500500","229.8869934000","0.1523549710","23.0384101900","23.6765098600","2025-12-30 05:05:31-03","2025-12-30 05:05:31-03",NULL
5429,"28562F60A8D8","227.3539276000","0.6785804630","71.9148178100","115.1691132000","228.5731049000","0.6588311200","127.4702988000","25.9061374700","228.9032898000","0.1514047380","22.7888240800","23.5251197800","2025-12-30 05:06:01-03","2025-12-30 05:06:02-03",NULL
5430,"28562F60A8D8","227.7897949000","0.6791876550","72.0032882700","115.7837601000","228.7833252000","0.6591083410","128.1975098000","25.6121788000","229.9261627000","0.1526248900","23.1287212400","23.8482627900","2025-12-30 05:06:31-03","2025-12-30 05:06:32-03",NULL
5437,"28562F60A8D8","226.5154724000","16.3910579700","557.6065674000","3664.1428220000","227.5610504000","17.5461292300","624.1913452000","3934.3410640000","228.8146820000","17.0764370000","803.9546509000","3818.2724610000","2025-12-30 05:09:33-03","2025-12-30 05:09:33-03",NULL
5432,"28562F60A8D8","227.5118561000","0.6858010890","71.6376037600","115.6286392000","228.7494812000","0.6670904160","128.3944702000","25.7387256600","229.8633881000","0.1519584950","22.9049453700","23.6481399500","2025-12-30 05:07:32-03","2025-12-30 05:07:32-03",NULL
5436,"28562F60A8D8","226.7583313000","16.4312076600","559.4013062000","3677.2160640000","227.9124451000","17.6224556000","621.8565063000","3958.6928710000","228.9402466000","17.1471347800","811.7697144000","3835.5363770000","2025-12-30 05:09:02-03","2025-12-30 05:09:03-03",NULL
5433,"28562F60A8D8","227.3923035000","0.8450973030","91.6829299900","133.2924805000","228.7583923000","0.8462436200","160.1509857000","23.6197662400","229.4447479000","0.2005608830","31.4716053000","21.3090686800","2025-12-30 05:08:02-03","2025-12-30 05:08:03-03",NULL
5434,"28562F60A8D8","226.5601654000","16.4135322600","551.8010254000","3671.1557620000","227.3959656000","17.6103019700","631.9251099000","3945.2792970000","228.4840698000","17.0604877500","817.8054810000","3806.0366210000","2025-12-30 05:08:32-03","2025-12-30 05:08:33-03",NULL
5439,"28562F60A8D8","227.3161163000","16.5282077800","566.4772949000","3707.8684080000","227.8384857000","17.6745128600","624.4133911000","3969.0888670000","229.2672729000","17.2395820600","815.1380615000","3862.3674320000","2025-12-30 05:10:03-03","2025-12-30 05:10:03-03",NULL
5440,"28562F60A8D8","228.1177216000","16.6303978000","567.8927612000","3744.4667970000","228.6217651000","17.9064254800","612.7182007000","4038.3850100000","230.0361023000","17.4921245600","835.9776001000","3930.6645510000","2025-12-30 05:10:31-03","2025-12-30 05:10:31-03",NULL
5442,"28562F60A8D8","227.5526581000","16.6019153600","579.5397339000","3726.4111330000","228.4843292000","17.8024673500","615.4714355000","4011.0310060000","229.6283875000","17.4311943100","821.4008789000","3911.9265140000","2025-12-30 05:11:01-03","2025-12-30 05:11:01-03",NULL
5444,"28562F60A8D8","227.3637848000","16.5445194200","565.7678833000","3712.3312990000","228.3537598000","17.7780876200","613.5655518000","4003.6997070000","229.9337616000","17.3724384300","823.3503418000","3903.3696290000","2025-12-30 05:11:31-03","2025-12-30 05:11:32-03",NULL
5445,"28562F60A8D8","227.1631927000","16.4505481700","574.6088867000","3685.9755860000","228.0991669000","17.5857181500","605.9690552000","3956.0261230000","229.7285309000","17.2852726000","807.9910889000","3882.4211430000","2025-12-30 05:12:01-03","2025-12-30 05:12:02-03",NULL
5446,"28562F60A8D8","227.5601807000","16.5540638000","573.4915771000","3716.4829100000","228.7512817000","17.8041191100","612.4328003000","4016.9675290000","230.2807922000","17.4285926800","830.6992188000","3921.0581050000","2025-12-30 05:12:31-03","2025-12-30 05:12:32-03",NULL
5447,"28562F60A8D8","227.0242767000","16.4640064200","557.3900146000","3689.7219240000","228.0000610000","17.6794147500","607.3323364000","3975.5832520000","229.1115723000","17.2223072100","812.8504028000","3856.0373540000","2025-12-30 05:13:02-03","2025-12-30 05:13:02-03",NULL
5449,"28562F60A8D8","227.4380341000","16.5863494900","559.3632813000","3724.1342770000","228.3058167000","17.8181209600","621.3560791000","4010.7783200000","229.4390106000","17.3184490200","824.4233398000","3881.5488280000","2025-12-30 05:13:32-03","2025-12-30 05:13:32-03",NULL
5451,"28562F60A8D8","226.4987946000","16.3832359300","557.2198486000","3663.2514650000","227.1034698000","17.5132331800","614.5443115000","3921.3144530000","228.7092590000","17.0817451500","802.3168335000","3818.8090820000","2025-12-30 05:14:02-03","2025-12-30 05:14:03-03",NULL
5453,"28562F60A8D8","226.0287476000","16.3019027700","568.8864746000","3633.0744630000","226.6457672000","17.3115005500","613.7336426000","3864.5180660000","227.9481964000","16.9571723900","783.2014771000","3778.6442870000","2025-12-30 05:14:32-03","2025-12-30 05:14:33-03",NULL
5474,"28562F60A8D8","225.7714233000","16.3604507400","570.2221680000","3642.1245120000","226.5885468000","17.4193649300","611.3746338000","3888.7517090000","228.3213043000","17.0735511800","794.0444946000","3809.9018550000","2025-12-30 05:21:31-03","2025-12-30 05:21:32-03",NULL
5454,"28562F60A8D8","226.0682983000","16.3231716200","555.5371094000","3641.1208500000","226.9093933000","17.3701267200","624.8851318000","3881.5837400000","228.4154968000","16.9186420400","783.9471436000","3778.1118160000","2025-12-30 05:15:03-03","2025-12-30 05:15:03-03",NULL
5455,"28562F60A8D8","225.6297913000","16.3083667800","564.7753906000","3629.7639160000","226.5248871000","17.2956771900","618.8156738000","3859.3703610000","227.8275909000","16.9072723400","772.7178955000","3768.3808590000","2025-12-30 05:15:33-03","2025-12-30 05:15:33-03",NULL
5476,"28562F60A8D8","226.5330658000","16.3801441200","573.6700439000","3659.0397950000","227.1705780000","17.4710922200","604.2656250000","3912.8034670000","228.6181183000","17.1327228500","800.8544312000","3828.3693850000","2025-12-30 05:22:01-03","2025-12-30 05:22:02-03",NULL
5456,"28562F60A8D8","225.4188080000","16.2492065400","560.7443237000","3613.0122070000","226.5500031000","17.3005886100","624.6989746000","3859.4958500000","227.7756805000","16.8504772200","780.7506104000","3751.9653320000","2025-12-30 05:16:03-03","2025-12-30 05:16:04-03",NULL
5457,"28562F60A8D8","225.7633667000","16.2964744600","586.4291382000","3626.2514650000","226.2938385000","17.2111225100","600.2901001000","3839.3195800000","227.7452087000","17.0044384000","772.6831055000","3789.7446290000","2025-12-30 05:16:31-03","2025-12-30 05:16:31-03",NULL
5458,"28562F60A8D8","225.3456879000","16.2527351400","571.3016357000","3610.2229000000","226.0542145000","17.1626510600","613.1007690000","3820.0688480000","227.4099884000","16.8212680800","764.0035400000","3741.8315430000","2025-12-30 05:17:01-03","2025-12-30 05:17:02-03",NULL
5460,"28562F60A8D8","225.1989441000","16.2189807900","577.4326782000","3599.2509770000","226.0066833000","16.9947776800","623.4667358000","3779.3510740000","227.5437012000","16.7096214300","746.0741577000","3721.8903810000","2025-12-30 05:17:31-03","2025-12-30 05:17:32-03",NULL
5462,"28562F60A8D8","224.8934784000","16.2073097200","553.4827271000","3595.0998540000","225.8422394000","17.1034545900","611.5208130000","3803.0612790000","227.0596466000","16.7225036600","748.6388550000","3715.8505860000","2025-12-30 05:18:02-03","2025-12-30 05:18:02-03",NULL
5464,"28562F60A8D8","225.2806244000","16.3070030200","558.3399048000","3622.8002930000","226.4578857000","17.3222045900","618.8722534000","3862.0236820000","227.7014618000","16.8667297400","777.5297241000","3753.8759770000","2025-12-30 05:18:32-03","2025-12-30 05:18:33-03",NULL
5465,"28562F60A8D8","225.3785248000","16.2974433900","563.3947754000","3621.7553710000","226.2975006000","17.2578659100","629.1630859000","3843.1989750000","227.8398743000","16.8413620000","777.8602905000","3750.5673830000","2025-12-30 05:19:02-03","2025-12-30 05:19:03-03",NULL
5467,"28562F60A8D8","224.6841278000","16.1991176600","560.2001953000","3588.6621090000","225.6461487000","17.0919551800","620.4797974000","3795.3024900000","226.7794800000","16.6842823000","756.2346191000","3700.5998540000","2025-12-30 05:19:32-03","2025-12-30 05:19:33-03",NULL
5469,"28562F60A8D8","225.7533569000","16.2740840900","569.2214355000","3621.5937500000","226.4168701000","17.2107086200","607.7428589000","3837.8249510000","227.8674316000","16.8874816900","770.3435669000","3763.2622070000","2025-12-30 05:20:03-03","2025-12-30 05:20:03-03",NULL
5470,"28562F60A8D8","225.9585724000","16.3139591200","563.6566772000","3634.8142090000","226.6582184000","17.3074817700","616.6732788000","3862.5419920000","228.2953186000","16.9310627000","781.5815430000","3778.0891110000","2025-12-30 05:20:31-03","2025-12-30 05:20:31-03",NULL
5472,"28562F60A8D8","226.2586212000","16.4696216600","572.3125000000","3674.8183590000","227.2513733000","17.4606895400","623.9021606000","3908.3010250000","228.7159271000","17.0744590800","784.5412598000","3819.4694820000","2025-12-30 05:21:01-03","2025-12-30 05:21:01-03",NULL
5478,"28562F60A8D8","226.1407928000","16.2618579900","567.8096924000","3625.8688960000","226.5485229000","17.3005638100","612.0036011000","3860.6613770000","228.3326111000","16.9266414600","790.2199097000","3776.8171390000","2025-12-30 05:22:32-03","2025-12-30 05:22:32-03",NULL
5480,"28562F60A8D8","225.3041687000","16.1805973100","553.8655396000","3596.3132320000","226.0745087000","17.2068805700","616.8009644000","3831.0024410000","227.8004913000","16.7737751000","778.9696045000","3734.7578130000","2025-12-30 05:23:02-03","2025-12-30 05:23:03-03",NULL
5482,"28562F60A8D8","226.1495514000","16.3859024000","571.7537842000","3654.9450680000","227.1565247000","17.3795661900","619.8784790000","3889.7465820000","228.3179626000","16.9993953700","780.5471191000","3796.6191410000","2025-12-30 05:23:32-03","2025-12-30 05:23:33-03",NULL
5484,"28562F60A8D8","226.4270630000","16.4556369800","569.1892700000","3675.5671390000","227.0095520000","17.4526004800","625.6602173000","3902.4975590000","228.7774506000","17.0728282900","789.5480347000","3819.5581050000","2025-12-30 05:24:03-03","2025-12-30 05:24:03-03",NULL
5485,"28562F60A8D8","226.2741241000","16.3401165000","578.0806274000","3645.4167480000","226.5568848000","17.3157959000","607.3926392000","3866.0600590000","228.3592834000","17.0413208000","785.2979126000","3805.8884280000","2025-12-30 05:24:31-03","2025-12-30 05:24:31-03",NULL
5486,"28562F60A8D8","225.8083801000","16.2563552900","578.9511719000","3617.9362790000","226.1810455000","17.1400718700","608.0874023000","3818.5178220000","228.2374420000","16.9127101900","767.6603394000","3776.9958500000","2025-12-30 05:25:01-03","2025-12-30 05:25:02-03",NULL
5489,"28562F60A8D8","225.4215851000","16.1777153000","573.2792358000","3594.7204590000","226.0915527000","17.0836029100","610.6416016000","3803.8857420000","227.9754791000","16.8102245300","763.6351929000","3749.5415040000","2025-12-30 05:25:31-03","2025-12-30 05:25:32-03",NULL
5490,"28562F60A8D8","225.3254242000","16.2216949500","581.4935303000","3601.8728030000","226.2100983000","17.1161747000","610.1442871000","3813.2739260000","227.7046356000","16.8744545000","763.3888550000","3759.7138670000","2025-12-30 05:26:02-03","2025-12-30 05:26:02-03",NULL
5491,"28562F60A8D8","225.1871185000","16.1415615100","575.0964355000","3582.8662110000","226.0277863000","17.0424289700","606.6425781000","3794.6184080000","227.2695007000","16.7730236100","758.9177246000","3730.0068360000","2025-12-30 05:26:32-03","2025-12-30 05:26:33-03",NULL
5493,"28562F60A8D8","223.2795105000","15.8065671900","577.1788330000","3475.9436040000","224.0897827000","16.5733852400","590.8469849000","3657.4062500000","225.4643402000","16.4285640700","726.8526001000","3626.9829100000","2025-12-30 05:27:02-03","2025-12-30 05:27:03-03",NULL
5494,"28562F60A8D8","224.7991943000","16.0189647700","578.2414551000","3549.4323730000","225.6703949000","16.8574409500","603.6277466000","3748.8737790000","226.8432007000","16.6197681400","749.1308594000","3691.0646970000","2025-12-30 05:27:33-03","2025-12-30 05:27:33-03",NULL
5496,"28562F60A8D8","225.8217316000","16.2423648800","548.5583496000","3619.9865720000","227.0270081000","17.3438873300","623.7931519000","3878.0324710000","228.5015106000","16.8575458500","786.4694214000","3764.7446290000","2025-12-30 05:28:03-03","2025-12-30 05:28:03-03",NULL
5497,"28562F60A8D8","225.5321350000","22.2485790300","3380.4919430000","3704.3073730000","226.1500397000","23.1982460000","3496.1401370000","3904.6103520000","227.7367706000","23.1649456000","3660.9631350000","3792.8095700000","2025-12-30 05:28:31-03","2025-12-30 05:28:31-03",NULL
5499,"28562F60A8D8","225.2920532000","16.2023315400","570.1297607000","3599.1677250000","226.3409576000","17.1872978200","610.2713013000","3832.7343750000","227.5065765000","16.8377018000","772.7526245000","3746.7016600000","2025-12-30 05:29:01-03","2025-12-30 05:29:02-03",NULL
5501,"28562F60A8D8","224.5041656000","16.0185470600","566.8231201000","3547.0966800000","225.5451813000","16.8756694800","608.5394897000","3750.4985350000","226.9691162000","16.5785045600","746.3059692000","3684.4182130000","2025-12-30 05:29:31-03","2025-12-30 05:29:32-03",NULL
